periodico_id,titulo_principal,titulo_abreviado,titulo_norm,issn_impresso,issn_eletronico,issn_l,issn_impresso_norm,issn_eletronico_norm,issn_l_norm,publisher_nome,publisher_norm,pais,area_tematica,plataforma_editorial,url_principal_atual,dominio_url_principal,fonte_url_principal,ativo_editorial_recente,ano_ultimo_registro_editorial,tem_doaj,tem_latindex,tem_titledb,observacao_match
PER_B1F0D8F9F670DAF1,Revista de Administração da UEG,,revista de administracao da ueg,,2236-1197,,,2236-1197,,Universidade Estadual de Goiás-UEG,universidade estadual de goias-ueg,Brasil,,OJS3,https://www.revista.ueg.br/,www.revista.ueg.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=11; anos=2010-2020
PER_7405570427977CA9,Revista de Biotecnologia & Ciência,,revista de biotecnologia & ciencia,,2238-6629,,,2238-6629,,Universidade Estadual de Goiás-UEG,universidade estadual de goias-ueg,Brasil,,OJS3,https://www.revista.ueg.br/,www.revista.ueg.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=9; anos=2012-2020
PER_4AFDA87A0176A2B6,Revista de Economia da UEG,,revista de economia da ueg,,1809-970X,,,1809-970X,,Universidade Estadual de Goiás-UEG,universidade estadual de goias-ueg,Brasil,,OJS3,https://www.revista.ueg.br/,www.revista.ueg.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=16; anos=2005-2020
PER_CCFA2C412CC3C9B7,Revista de História da UEG,,revista de historia da ueg,,2316-4379,,,2316-4379,,Universidade Estadual de Goiás-UEG,universidade estadual de goias-ueg,Brasil,,OJS3,https://www.revista.ueg.br/,www.revista.ueg.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=10; anos=2012-2021
PER_1DA4EC0BC0B56CC3,Temporis[ação],,temporis[acao],1518-6229,2317-5516,,1518-6229,2317-5516,,Universidade Estadual de Goiás-UEG,universidade estadual de goias-ueg,Brasil,,OJS3,https://www.revista.ueg.br/,www.revista.ueg.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=15; anos=1997-2020
PER_B1760C37F8958834,Élisée-Revista de Geografia da UEG,,elisee-revista de geografia da ueg,,2316-4360,,,2316-4360,,Universidade Estadual de Goiás-UEG,universidade estadual de goias-ueg,Brasil,,OJS3,https://www.revista.ueg.br/,www.revista.ueg.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=10; anos=2012-2021
PER_E9598C499222F97D,ASSOBRAFIR Ciência,,assobrafir ciencia,,2177-9333,,,2177-9333,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://www.uel.br/revistas/uel/,www.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=22; anos=2010-2020
PER_86B30E539A6B746F,Antitéses,,antiteses,,1984-3356,,,1984-3356,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=28; anos=2008-2022
PER_CE2FC90392DA7788,Biosaúde,,biosaude,1517-9664,2525-555X,,1517-9664,2525-555X,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=35; anos=2004-2022
PER_A940B8309163B47D,Boitatá,,boitata,,1980-4504,,,1980-4504,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://www.uel.br/revistas/uel/,www.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=28; anos=2006-2019
PER_995CFC65F3949330,Domínios Da Imagem,,dominios da imagem,1982-2766,2237-9126,,1982-2766,2237-9126,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://www.uel.br/revistas/uel/,www.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=28; anos=2007-2020
PER_33AF37FB921E43BD,BBR-Biochemistry and Biotechnology Reports,,bbr-biochemistry and biotechnology reports,,2316-5200,,,2316-5200,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://www.uel.br/revistas/uel/,www.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=6; anos=2012-2014
PER_6BEAB004447145C9,Discursos Fotográficos,,discursos fotograficos,1808-5652,1984-7939,,1808-5652,1984-7939,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=32; anos=2005-2021
PER_D08D02B4B22063F0,Educação Em Análise,,educacao em analise,,2448-0320,,,2448-0320,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://www.uel.br/revistas/uel/,www.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=8; anos=2016-2019
PER_ABE04095FBE3A22F,Economia e Região,,economia e regiao,,2317-627X,,,2317-627X,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=19; anos=2013-2022
PER_9FF3867F84EBC3DB,Entretextos,,entretextos,,1519-5392,,,1519-5392,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=28; anos=2006-2022
PER_3B0440B14A4986E3,Estaçõo Literária,,estacoo literaria,,1983-1048,,,1983-1048,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://www.uel.br/revistas/uel/,www.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=26; anos=2008-2020
PER_A863D27270D17776,Estudos Interdisciplinares em Psicologia,,estudos interdisciplinares em psicologia,,2236-6407,,,2236-6407,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=24; anos=2010-2022
PER_54FC86F443B315F7,GEOGRAFIA (Londrina),,geografia (londrina),0102-3888,2447-1747,,0102-3888,2447-1747,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=60; anos=1983-2022
PER_0C9F5004DD4D3A24,Geographia Opportuno Tempore,,geographia opportuno tempore,,2358-1972,,,2358-1972,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://www.uel.br/revistas/uel/,www.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=14; anos=2014-2020
PER_96C48750B3F77422,História e Ensino,,historia e ensino,1414-3488,2238-3018,,1414-3488,2238-3018,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://www.uel.br/revistas/uel/,www.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=50; anos=1995-2019
PER_E98741E37729CCF8,Informação & Informação,,informacao & informacao,1414-2139,1981-8920,,1414-2139,1981-8920,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=52; anos=1996-2022
PER_AA863AB2107742D8,Informação @ Profissões,,informacao @ profissoes,,2317-4390,,,2317-4390,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://www.uel.br/revistas/uel/,www.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=18; anos=2012-2020
PER_079BE92AD40949C3,Mediações,,mediacoes,1414-0543,2176-6665,,1414-0543,2176-6665,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=52; anos=1996-2022
PER_6725E50542CFB731,Organizações e Sustentabilidade,,organizacoes e sustentabilidade,,2318-9223,,,2318-9223,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://www.uel.br/revistas/uel/,www.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=16; anos=2013-2020
PER_E3715AF12F9E8128,Portal de Cartografia das Geociências,,portal de cartografia das geociencias,,1983-6546,,,1983-6546,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://www.uel.br/revistas/uel/,www.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=6; anos=2008-2010
PER_22550ABA07DF8B9B,Projetica,,projetica,,2236-2207,,,2236-2207,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=24; anos=2010-2022
PER_C31C4CFBBB5FBB7B,Revista do Direito Público,,revista do direito publico,,1980-511X,,,1980-511X,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=32; anos=2006-2022
PER_AFC84BA2763FA1B8,Scientia Iuris,,scientia iuris,1415-6490,2178-8189,,1415-6490,2178-8189,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=44; anos=1997-2022
PER_40BF46CF952614CE,Semina: Ciências Agrárias,,semina: ciencias agrarias,1676-546X,1679-0359,,1676-546X,1679-0359,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=86; anos=1978-2022
PER_208D01D14CDC16AB,Semina: Ciências Biológicas e da Saúde,,semina: ciencias biologicas e da saude,1676-5435,1679-0367,,1676-5435,1679-0367,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=86; anos=1978-2022
PER_05FA11642A88AE23,Semina: Ciências Exatas e Tecnológicas,,semina: ciencias exatas e tecnologicas,1676-5451,1679-0375,,1676-5451,1679-0375,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=80; anos=1978-2022
PER_5DEB9983D039CFE0,Semina: Ciências Sociais e Humanas,,semina: ciencias sociais e humanas,1676-5443,1679-0383,,1676-5443,1679-0383,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://www.uel.br/revistas/uel/,www.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=78; anos=1978-2020
PER_6764C1076877E87A,Serviço Social em Revista,,servico social em revista,1516-3091,1679-4842,,1516-3091,1679-4842,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=26; anos=2009-2022
PER_0318BD3A4A148B26,Signum: Estudos da Linguagem,,signum: estudos da linguagem,1516-3083,2237-4876,,1516-3083,2237-4876,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=47; anos=1998-2022
PER_7A2CD3FBC26E9659,Revista de Estudos Contábeis,,revista de estudos contabeis,,2237-0099,,,2237-0099,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://www.uel.br/revistas/uel/,www.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=16; anos=2010-2017
PER_813C88F185A67F71,Terra Roxa e Outras Terras: Revista de Estudos Literários,,terra roxa e outras terras: revista de estudos literarios,,1678-2054,,,1678-2054,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,https://ojs.uel.br/revistas/uel/,ojs.uel.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=41; anos=2002-2022
PER_7178FBDC8B233988,Espaço para a Saúde,,espaco para a saude,0103-3832,1517-7130,,0103-3832,1517-7130,,Universidade Estadual de Londrina,universidade estadual de londrina,Brasil,,OJS3,http://espacoparasaude.fpp.edu.br/,espacoparasaude.fpp.edu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=13; anos=2010-2022
PER_118796611CE4896D,A Economia em Revista - AERE,,a economia em revista - aere,1413-6090,2236-2029,,1413-6090,2236-2029,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=13; anos=2008-2020
PER_92D97C2E73847660,Acta Scientiarum. Agronomy,,acta scientiarum. agronomy,1679-9275,1807-8621,,1679-9275,1807-8621,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=25; anos=1998-2022
PER_C33B0FD22355F432,Acta Scientiarum. Animal Sciences,,acta scientiarum. animal sciences,1806-2636,1807-8672,,1806-2636,1807-8672,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=23; anos=1998-2020
PER_A73A6C90E0D0DB52,Acta Scientiarum. Biological Sciences,,acta scientiarum. biological sciences,1679-9283,1807-863X,,1679-9283,1807-863X,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=25; anos=1998-2022
PER_DEE5334CAFD4173C,Acta Scientiarum. Education,,acta scientiarum. education,2178-5198,2178-5201,,2178-5198,2178-5201,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=12; anos=2010-2021
PER_BA25E1F86B8670E2,Acta Scientiarum. Health Sciences,,acta scientiarum. health sciences,1679-9291,1807-8648,,1679-9291,1807-8648,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=23; anos=1998-2020
PER_28B3D8B6D400E278,Acta Scientiarum. Human and Social Sciences,,acta scientiarum. human and social sciences,1679-7361,1807-8656,,1679-7361,1807-8656,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=23; anos=1998-2020
PER_F6838D9E101FA931,Acta Scientiarum. Language and Culture,,acta scientiarum. language and culture,1983-4675,1983-4683,,1983-4675,1983-4683,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=15; anos=2008-2022
PER_CC968F196FBD61AE,Acta Scientiarum. Technology,,acta scientiarum. technology,1806-2563,1807-8664,,1806-2563,1807-8664,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=24; anos=1998-2021
PER_C65506272CB1D73A,Arquivos do Museu Dinâmico Interdisciplinar,,arquivos do museu dinamico interdisciplinar,1414-7149,1980-959X,,1414-7149,1980-959X,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=26; anos=1997-2022
PER_0C6ADBEF54D9071E,Boletim da Sociedade Paranaense de Matemática,,boletim da sociedade paranaense de matematica,0037-8712,2175-1188,,0037-8712,2175-1188,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=20; anos=2002-2021
PER_A7F99989480BA37C,Boletim de Conjuntura Econômica,,boletim de conjuntura economica,1677-4450,2357-9811,,1677-4450,2357-9811,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=13; anos=2006-2018
PER_AE2CE0A4875744D3,Boletim de Geografia,,boletim de geografia,0102-5198,2176-4786,,0102-5198,2176-4786,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=40; anos=1983-2022
PER_FAC9613E166C6C8E,Caderno de Administração UEM,,caderno de administracao uem,1516-1803,2238-1465,,1516-1803,2238-1465,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=16; anos=2005-2020
PER_125F242758ECB5D2,"Ciência, Cuidado e Saúde",,"ciencia, cuidado e saude",1677-3861,1984-7513,,1677-3861,1984-7513,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=20; anos=2002-2021
PER_EF1FD64EBE37E5D9,Enfoque: Reflexão Contábil,,enfoque: reflexao contabil,1517-9087,1984-882X,,1517-9087,1984-882X,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=17; anos=2005-2021
PER_388E6E594F7004A5,Geoingá: Revista do Programa de Pós-Graduação em Geografia,,geoinga: revista do programa de pos-graduacao em geografia,,2175-862X,,,2175-862X,,Universidade Estadual de Maringá,universidade estadual de maringa,Brasil,,OJS3,http://periodicos.uem.br/ojs/,periodicos.uem.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=12; anos=2009-2020
